using cuda
{'loss': 0.1606, 'grad_norm': 1.3684601783752441, 'learning_rate': 8.1904012588513e-06, 'epoch': 3.63}
{'loss': 0.1521, 'grad_norm': 0.8609066605567932, 'learning_rate': 8.182533438237608e-06, 'epoch': 3.65}
{'loss': 0.1538, 'grad_norm': 0.7279096245765686, 'learning_rate': 8.174665617623918e-06, 'epoch': 3.66}
{'loss': 0.1408, 'grad_norm': 0.6833176612854004, 'learning_rate': 8.166797797010229e-06, 'epoch': 3.68}
{'loss': 0.1496, 'grad_norm': 0.8122236132621765, 'learning_rate': 8.158929976396539e-06, 'epoch': 3.69}
{'loss': 0.1548, 'grad_norm': 0.5478622317314148, 'learning_rate': 8.151062155782849e-06, 'epoch': 3.71}
{'loss': 0.1562, 'grad_norm': 0.820105254650116, 'learning_rate': 8.143194335169159e-06, 'epoch': 3.73}
{'loss': 0.1518, 'grad_norm': 3.3076744079589844, 'learning_rate': 8.135326514555469e-06, 'epoch': 3.74}
{'loss': 0.1521, 'grad_norm': 0.7373427748680115, 'learning_rate': 8.12745869394178e-06, 'epoch': 3.76}
{'loss': 0.1538, 'grad_norm': 1.3073794841766357, 'learning_rate': 8.11959087332809e-06, 'epoch': 3.77}
{'loss': 0.15, 'grad_norm': 1.472103238105774, 'learning_rate': 8.1117230527144e-06, 'epoch': 3.79}
{'loss': 0.1488, 'grad_norm': 0.8112266659736633, 'learning_rate': 8.10385523210071e-06, 'epoch': 3.81}
{'loss': 0.1454, 'grad_norm': 0.6763618588447571, 'learning_rate': 8.095987411487018e-06, 'epoch': 3.82}
{'loss': 0.148, 'grad_norm': 3.291163206100464, 'learning_rate': 8.08811959087333e-06, 'epoch': 3.84}
{'loss': 0.1537, 'grad_norm': 1.1278245449066162, 'learning_rate': 8.080251770259638e-06, 'epoch': 3.85}
{'loss': 0.149, 'grad_norm': 0.8977605104446411, 'learning_rate': 8.072383949645948e-06, 'epoch': 3.87}
{'loss': 0.141, 'grad_norm': 0.5783414244651794, 'learning_rate': 8.064516129032258e-06, 'epoch': 3.88}
{'loss': 0.1585, 'grad_norm': 1.1853829622268677, 'learning_rate': 8.056648308418569e-06, 'epoch': 3.9}
{'loss': 0.1569, 'grad_norm': 0.5861340165138245, 'learning_rate': 8.048780487804879e-06, 'epoch': 3.92}
{'loss': 0.1473, 'grad_norm': 1.1526330709457397, 'learning_rate': 8.040912667191189e-06, 'epoch': 3.93}
{'loss': 0.1476, 'grad_norm': 6.428196430206299, 'learning_rate': 8.033044846577499e-06, 'epoch': 3.95}
{'loss': 0.1449, 'grad_norm': 0.9334227442741394, 'learning_rate': 8.025177025963809e-06, 'epoch': 3.96}
{'loss': 0.1509, 'grad_norm': 0.9658777713775635, 'learning_rate': 8.017309205350119e-06, 'epoch': 3.98}
{'loss': 0.1479, 'grad_norm': 0.6235213875770569, 'learning_rate': 8.009441384736428e-06, 'epoch': 3.99}
{'loss': 0.1547, 'grad_norm': 0.6351650953292847, 'learning_rate': 8.00157356412274e-06, 'epoch': 4.01}
{'loss': 0.1412, 'grad_norm': 0.8460249900817871, 'learning_rate': 7.993705743509048e-06, 'epoch': 4.03}
{'loss': 0.1496, 'grad_norm': 0.7359420657157898, 'learning_rate': 7.985837922895358e-06, 'epoch': 4.04}
{'loss': 0.1386, 'grad_norm': 0.8720857501029968, 'learning_rate': 7.97797010228167e-06, 'epoch': 4.06}
{'loss': 0.1463, 'grad_norm': 0.792004406452179, 'learning_rate': 7.970102281667978e-06, 'epoch': 4.07}
{'loss': 0.1444, 'grad_norm': 0.7392017841339111, 'learning_rate': 7.962234461054288e-06, 'epoch': 4.09}
{'loss': 0.1423, 'grad_norm': 0.4665325880050659, 'learning_rate': 7.954366640440598e-06, 'epoch': 4.1}
{'loss': 0.1476, 'grad_norm': 0.671493649482727, 'learning_rate': 7.946498819826908e-06, 'epoch': 4.12}
{'loss': 0.1524, 'grad_norm': 0.9821125268936157, 'learning_rate': 7.938630999213219e-06, 'epoch': 4.14}
{'loss': 0.1385, 'grad_norm': 0.7203710675239563, 'learning_rate': 7.930763178599529e-06, 'epoch': 4.15}
{'loss': 0.1539, 'grad_norm': 0.4322231411933899, 'learning_rate': 7.922895357985839e-06, 'epoch': 4.17}
{'loss': 0.1454, 'grad_norm': 2.3911163806915283, 'learning_rate': 7.915027537372149e-06, 'epoch': 4.18}
{'loss': 0.1448, 'grad_norm': 0.48959559202194214, 'learning_rate': 7.907159716758459e-06, 'epoch': 4.2}
{'loss': 0.1575, 'grad_norm': 0.670288622379303, 'learning_rate': 7.899291896144769e-06, 'epoch': 4.21}
{'loss': 0.138, 'grad_norm': 0.5801069140434265, 'learning_rate': 7.89142407553108e-06, 'epoch': 4.23}
{'loss': 0.1551, 'grad_norm': 1.7815418243408203, 'learning_rate': 7.883556254917388e-06, 'epoch': 4.25}
{'loss': 0.1586, 'grad_norm': 1.384347677230835, 'learning_rate': 7.8756884343037e-06, 'epoch': 4.26}
{'loss': 0.1635, 'grad_norm': 1.1848527193069458, 'learning_rate': 7.867820613690008e-06, 'epoch': 4.28}
{'loss': 0.1493, 'grad_norm': 0.5954107046127319, 'learning_rate': 7.859952793076318e-06, 'epoch': 4.29}
{'loss': 0.1511, 'grad_norm': 0.6897961497306824, 'learning_rate': 7.852084972462628e-06, 'epoch': 4.31}
{'loss': 0.144, 'grad_norm': 2.003753900527954, 'learning_rate': 7.844217151848938e-06, 'epoch': 4.32}
{'loss': 0.1488, 'grad_norm': 0.4952581524848938, 'learning_rate': 7.836349331235248e-06, 'epoch': 4.34}
{'loss': 0.1537, 'grad_norm': 1.139764428138733, 'learning_rate': 7.828481510621558e-06, 'epoch': 4.36}
{'loss': 0.1534, 'grad_norm': 0.7641417980194092, 'learning_rate': 7.820613690007869e-06, 'epoch': 4.37}
{'loss': 0.1485, 'grad_norm': 0.6465017199516296, 'learning_rate': 7.812745869394179e-06, 'epoch': 4.39}
{'loss': 0.1507, 'grad_norm': 0.8612961769104004, 'learning_rate': 7.804878048780489e-06, 'epoch': 4.4}
{'loss': 0.1583, 'grad_norm': 1.8299869298934937, 'learning_rate': 7.797010228166799e-06, 'epoch': 4.42}
{'loss': 0.1505, 'grad_norm': 1.6770517826080322, 'learning_rate': 7.789142407553109e-06, 'epoch': 4.43}
{'loss': 0.1591, 'grad_norm': 0.9337831735610962, 'learning_rate': 7.781274586939417e-06, 'epoch': 4.45}
{'loss': 0.1452, 'grad_norm': 0.7134802341461182, 'learning_rate': 7.77340676632573e-06, 'epoch': 4.47}
{'loss': 0.1438, 'grad_norm': 0.634942352771759, 'learning_rate': 7.76553894571204e-06, 'epoch': 4.48}
{'loss': 0.1524, 'grad_norm': 1.6865355968475342, 'learning_rate': 7.757671125098348e-06, 'epoch': 4.5}
{'loss': 0.1455, 'grad_norm': 0.8776779174804688, 'learning_rate': 7.74980330448466e-06, 'epoch': 4.51}
{'loss': 0.1385, 'grad_norm': 0.7889290452003479, 'learning_rate': 7.741935483870968e-06, 'epoch': 4.53}
{'loss': 0.1497, 'grad_norm': 1.0082004070281982, 'learning_rate': 7.734067663257278e-06, 'epoch': 4.54}
{'loss': 0.1485, 'grad_norm': 1.0000642538070679, 'learning_rate': 7.726199842643588e-06, 'epoch': 4.56}
{'loss': 0.1509, 'grad_norm': 0.7853261828422546, 'learning_rate': 7.718332022029898e-06, 'epoch': 4.58}
{'loss': 0.1447, 'grad_norm': 1.1376395225524902, 'learning_rate': 7.710464201416208e-06, 'epoch': 4.59}
{'loss': 0.1572, 'grad_norm': 0.6242517232894897, 'learning_rate': 7.702596380802519e-06, 'epoch': 4.61}
{'loss': 0.1423, 'grad_norm': 1.1566420793533325, 'learning_rate': 7.694728560188829e-06, 'epoch': 4.62}
{'loss': 0.1473, 'grad_norm': 0.6812047362327576, 'learning_rate': 7.686860739575139e-06, 'epoch': 4.64}
{'loss': 0.1431, 'grad_norm': 1.0955554246902466, 'learning_rate': 7.678992918961449e-06, 'epoch': 4.65}
{'loss': 0.1493, 'grad_norm': 0.5865294933319092, 'learning_rate': 7.671125098347757e-06, 'epoch': 4.67}
{'loss': 0.1415, 'grad_norm': 0.5114715099334717, 'learning_rate': 7.663257277734069e-06, 'epoch': 4.69}
{'loss': 0.1522, 'grad_norm': 0.6414790153503418, 'learning_rate': 7.655389457120378e-06, 'epoch': 4.7}
{'loss': 0.1474, 'grad_norm': 1.013472318649292, 'learning_rate': 7.647521636506688e-06, 'epoch': 4.72}
{'loss': 0.1528, 'grad_norm': 0.9262894988059998, 'learning_rate': 7.639653815892998e-06, 'epoch': 4.73}
{'loss': 0.1453, 'grad_norm': 0.6437559723854065, 'learning_rate': 7.631785995279308e-06, 'epoch': 4.75}
{'loss': 0.1471, 'grad_norm': 1.2288376092910767, 'learning_rate': 7.623918174665619e-06, 'epoch': 4.76}
{'loss': 0.1488, 'grad_norm': 1.0414698123931885, 'learning_rate': 7.616050354051928e-06, 'epoch': 4.78}
{'loss': 0.1431, 'grad_norm': 0.8109753727912903, 'learning_rate': 7.608182533438238e-06, 'epoch': 4.8}
{'loss': 0.1401, 'grad_norm': 0.6436922550201416, 'learning_rate': 7.600314712824548e-06, 'epoch': 4.81}
{'loss': 0.1548, 'grad_norm': 0.6291125416755676, 'learning_rate': 7.5924468922108585e-06, 'epoch': 4.83}
{'loss': 0.1392, 'grad_norm': 0.733096718788147, 'learning_rate': 7.584579071597168e-06, 'epoch': 4.84}
{'loss': 0.1424, 'grad_norm': 0.8169911503791809, 'learning_rate': 7.576711250983479e-06, 'epoch': 4.86}
{'loss': 0.1463, 'grad_norm': 0.6715713739395142, 'learning_rate': 7.568843430369788e-06, 'epoch': 4.87}
{'loss': 0.1514, 'grad_norm': 0.7292274236679077, 'learning_rate': 7.560975609756098e-06, 'epoch': 4.89}
{'loss': 0.1479, 'grad_norm': 1.0050561428070068, 'learning_rate': 7.553107789142409e-06, 'epoch': 4.91}
{'loss': 0.1525, 'grad_norm': 1.131354570388794, 'learning_rate': 7.545239968528718e-06, 'epoch': 4.92}
{'loss': 0.1577, 'grad_norm': 1.630353331565857, 'learning_rate': 7.537372147915028e-06, 'epoch': 4.94}
{'loss': 0.1508, 'grad_norm': 0.8342955708503723, 'learning_rate': 7.529504327301338e-06, 'epoch': 4.95}
{'loss': 0.1486, 'grad_norm': 1.1012256145477295, 'learning_rate': 7.521636506687649e-06, 'epoch': 4.97}
{'loss': 0.1453, 'grad_norm': 1.3148354291915894, 'learning_rate': 7.513768686073958e-06, 'epoch': 4.98}
{'loss': 0.1497, 'grad_norm': 1.3773897886276245, 'learning_rate': 7.505900865460268e-06, 'epoch': 5.0}
{'loss': 0.1482, 'grad_norm': 0.6556553840637207, 'learning_rate': 7.498033044846577e-06, 'epoch': 5.02}
{'loss': 0.1439, 'grad_norm': 0.8011029958724976, 'learning_rate': 7.490165224232888e-06, 'epoch': 5.03}
{'loss': 0.1497, 'grad_norm': 0.5724904537200928, 'learning_rate': 7.4822974036191975e-06, 'epoch': 5.05}
{'loss': 0.1472, 'grad_norm': 0.8396430611610413, 'learning_rate': 7.474429583005508e-06, 'epoch': 5.06}
{'loss': 0.1509, 'grad_norm': 0.954883337020874, 'learning_rate': 7.466561762391819e-06, 'epoch': 5.08}
{'loss': 0.1467, 'grad_norm': 0.5895512104034424, 'learning_rate': 7.458693941778128e-06, 'epoch': 5.09}
{'loss': 0.1528, 'grad_norm': 1.4097322225570679, 'learning_rate': 7.450826121164438e-06, 'epoch': 5.11}
{'loss': 0.1478, 'grad_norm': 0.5727309584617615, 'learning_rate': 7.442958300550748e-06, 'epoch': 5.13}
{'loss': 0.1578, 'grad_norm': 0.6833948493003845, 'learning_rate': 7.435090479937058e-06, 'epoch': 5.14}
{'loss': 0.1531, 'grad_norm': 0.8212119340896606, 'learning_rate': 7.4272226593233675e-06, 'epoch': 5.16}
{'loss': 0.1596, 'grad_norm': 1.0130693912506104, 'learning_rate': 7.4193548387096784e-06, 'epoch': 5.17}
{'loss': 0.1455, 'grad_norm': 1.0168381929397583, 'learning_rate': 7.411487018095988e-06, 'epoch': 5.19}
{'loss': 0.1427, 'grad_norm': 1.1241055727005005, 'learning_rate': 7.403619197482298e-06, 'epoch': 5.2}
{'loss': 0.1401, 'grad_norm': 1.0153127908706665, 'learning_rate': 7.395751376868609e-06, 'epoch': 5.22}
{'loss': 0.146, 'grad_norm': 0.6596499681472778, 'learning_rate': 7.387883556254918e-06, 'epoch': 5.24}
{'loss': 0.1542, 'grad_norm': 0.849482536315918, 'learning_rate': 7.380015735641228e-06, 'epoch': 5.25}
{'loss': 0.1501, 'grad_norm': 1.3025273084640503, 'learning_rate': 7.3721479150275374e-06, 'epoch': 5.27}
{'loss': 0.1501, 'grad_norm': 0.6756208539009094, 'learning_rate': 7.364280094413848e-06, 'epoch': 5.28}
{'loss': 0.1498, 'grad_norm': 0.7953326106071472, 'learning_rate': 7.356412273800158e-06, 'epoch': 5.3}
{'loss': 0.1427, 'grad_norm': 0.9477669596672058, 'learning_rate': 7.348544453186468e-06, 'epoch': 5.31}
{'loss': 0.15, 'grad_norm': 0.7199351787567139, 'learning_rate': 7.340676632572777e-06, 'epoch': 5.33}
{'loss': 0.1541, 'grad_norm': 1.3309890031814575, 'learning_rate': 7.332808811959088e-06, 'epoch': 5.35}
{'loss': 0.1523, 'grad_norm': 0.9570679664611816, 'learning_rate': 7.324940991345398e-06, 'epoch': 5.36}
{'loss': 0.1475, 'grad_norm': 1.0305111408233643, 'learning_rate': 7.317073170731707e-06, 'epoch': 5.38}
{'loss': 0.132, 'grad_norm': 0.927594780921936, 'learning_rate': 7.309205350118018e-06, 'epoch': 5.39}
{'loss': 0.1473, 'grad_norm': 0.6562341451644897, 'learning_rate': 7.301337529504328e-06, 'epoch': 5.41}
{'loss': 0.1501, 'grad_norm': 0.8050385117530823, 'learning_rate': 7.293469708890638e-06, 'epoch': 5.42}
{'loss': 0.1424, 'grad_norm': 0.6656674742698669, 'learning_rate': 7.285601888276948e-06, 'epoch': 5.44}
{'loss': 0.147, 'grad_norm': 1.0049996376037598, 'learning_rate': 7.277734067663258e-06, 'epoch': 5.46}
{'loss': 0.1396, 'grad_norm': 0.9713797569274902, 'learning_rate': 7.269866247049567e-06, 'epoch': 5.47}
{'loss': 0.1461, 'grad_norm': 0.8787930011749268, 'learning_rate': 7.261998426435878e-06, 'epoch': 5.49}
{'loss': 0.1376, 'grad_norm': 0.6918396353721619, 'learning_rate': 7.254130605822188e-06, 'epoch': 5.5}
{'loss': 0.1428, 'grad_norm': 0.6203294992446899, 'learning_rate': 7.2462627852084976e-06, 'epoch': 5.52}
{'loss': 0.1411, 'grad_norm': 1.168965458869934, 'learning_rate': 7.2383949645948085e-06, 'epoch': 5.53}
{'loss': 0.1437, 'grad_norm': 0.858084499835968, 'learning_rate': 7.230527143981118e-06, 'epoch': 5.55}
{'loss': 0.1477, 'grad_norm': 1.0858500003814697, 'learning_rate': 7.222659323367428e-06, 'epoch': 5.57}
{'loss': 0.1436, 'grad_norm': 0.7559270858764648, 'learning_rate': 7.214791502753737e-06, 'epoch': 5.58}
{'loss': 0.1356, 'grad_norm': 0.6413222551345825, 'learning_rate': 7.206923682140048e-06, 'epoch': 5.6}
{'loss': 0.1491, 'grad_norm': 1.0945428609848022, 'learning_rate': 7.199055861526357e-06, 'epoch': 5.61}
{'loss': 0.159, 'grad_norm': 0.9275372624397278, 'learning_rate': 7.1911880409126675e-06, 'epoch': 5.63}
{'loss': 0.1512, 'grad_norm': 0.7205400466918945, 'learning_rate': 7.1833202202989785e-06, 'epoch': 5.64}
{'loss': 0.1484, 'grad_norm': 0.608356237411499, 'learning_rate': 7.175452399685288e-06, 'epoch': 5.66}
{'loss': 0.1505, 'grad_norm': 1.5292314291000366, 'learning_rate': 7.167584579071598e-06, 'epoch': 5.68}
{'loss': 0.1563, 'grad_norm': 1.1149030923843384, 'learning_rate': 7.159716758457907e-06, 'epoch': 5.69}
{'loss': 0.15, 'grad_norm': 1.0148911476135254, 'learning_rate': 7.151848937844218e-06, 'epoch': 5.71}
{'loss': 0.1498, 'grad_norm': 1.0326091051101685, 'learning_rate': 7.143981117230527e-06, 'epoch': 5.72}
{'loss': 0.1449, 'grad_norm': 0.9361738562583923, 'learning_rate': 7.1361132966168375e-06, 'epoch': 5.74}
{'loss': 0.1496, 'grad_norm': 2.068035125732422, 'learning_rate': 7.1282454760031476e-06, 'epoch': 5.75}
{'loss': 0.1468, 'grad_norm': 0.9286978840827942, 'learning_rate': 7.120377655389458e-06, 'epoch': 5.77}
{'loss': 0.1417, 'grad_norm': 1.082733392715454, 'learning_rate': 7.112509834775768e-06, 'epoch': 5.79}
{'loss': 0.1463, 'grad_norm': 1.1598235368728638, 'learning_rate': 7.104642014162078e-06, 'epoch': 5.8}
{'loss': 0.1475, 'grad_norm': 0.9358906149864197, 'learning_rate': 7.096774193548388e-06, 'epoch': 5.82}
{'loss': 0.1387, 'grad_norm': 0.8745473027229309, 'learning_rate': 7.088906372934697e-06, 'epoch': 5.83}
{'loss': 0.1587, 'grad_norm': 0.8692623376846313, 'learning_rate': 7.081038552321008e-06, 'epoch': 5.85}
{'loss': 0.1518, 'grad_norm': 0.5072503089904785, 'learning_rate': 7.0731707317073175e-06, 'epoch': 5.86}
{'loss': 0.1451, 'grad_norm': 0.8902283310890198, 'learning_rate': 7.065302911093628e-06, 'epoch': 5.88}
{'loss': 0.1465, 'grad_norm': 0.6093400716781616, 'learning_rate': 7.057435090479937e-06, 'epoch': 5.9}
{'loss': 0.1398, 'grad_norm': 0.5278525352478027, 'learning_rate': 7.049567269866248e-06, 'epoch': 5.91}
{'loss': 0.1397, 'grad_norm': 0.8221697807312012, 'learning_rate': 7.041699449252558e-06, 'epoch': 5.93}
{'loss': 0.1499, 'grad_norm': 0.8242197036743164, 'learning_rate': 7.033831628638867e-06, 'epoch': 5.94}
{'loss': 0.1554, 'grad_norm': 2.103998899459839, 'learning_rate': 7.025963808025178e-06, 'epoch': 5.96}
{'loss': 0.1543, 'grad_norm': 0.9634732604026794, 'learning_rate': 7.0180959874114875e-06, 'epoch': 5.97}
{'loss': 0.1507, 'grad_norm': 0.9931154847145081, 'learning_rate': 7.010228166797798e-06, 'epoch': 5.99}
{'loss': 0.1503, 'grad_norm': 0.7883743643760681, 'learning_rate': 7.002360346184107e-06, 'epoch': 6.01}
{'loss': 0.1401, 'grad_norm': 0.5840007066726685, 'learning_rate': 6.994492525570418e-06, 'epoch': 6.02}
{'loss': 0.1478, 'grad_norm': 0.6136991381645203, 'learning_rate': 6.986624704956727e-06, 'epoch': 6.04}
{'loss': 0.1472, 'grad_norm': 0.7949035167694092, 'learning_rate': 6.978756884343037e-06, 'epoch': 6.05}
{'loss': 0.1412, 'grad_norm': 1.040597677230835, 'learning_rate': 6.970889063729348e-06, 'epoch': 6.07}
{'loss': 0.1525, 'grad_norm': 0.7018563747406006, 'learning_rate': 6.9630212431156574e-06, 'epoch': 6.08}
{'loss': 0.1495, 'grad_norm': 0.7711786031723022, 'learning_rate': 6.9551534225019675e-06, 'epoch': 6.1}
{'loss': 0.1557, 'grad_norm': 0.8565725088119507, 'learning_rate': 6.947285601888278e-06, 'epoch': 6.12}
{'loss': 0.1472, 'grad_norm': 1.553634524345398, 'learning_rate': 6.939417781274588e-06, 'epoch': 6.13}
{'loss': 0.1499, 'grad_norm': 0.9784026741981506, 'learning_rate': 6.931549960660897e-06, 'epoch': 6.15}
{'loss': 0.144, 'grad_norm': 1.0502656698226929, 'learning_rate': 6.923682140047208e-06, 'epoch': 6.16}
{'loss': 0.1442, 'grad_norm': 0.5959072709083557, 'learning_rate': 6.915814319433517e-06, 'epoch': 6.18}
{'loss': 0.155, 'grad_norm': 0.8070819973945618, 'learning_rate': 6.907946498819827e-06, 'epoch': 6.19}
{'loss': 0.1432, 'grad_norm': 0.9962929487228394, 'learning_rate': 6.900078678206138e-06, 'epoch': 6.21}
{'loss': 0.1529, 'grad_norm': 1.6064820289611816, 'learning_rate': 6.892210857592448e-06, 'epoch': 6.23}
{'loss': 0.1446, 'grad_norm': 1.1387535333633423, 'learning_rate': 6.884343036978758e-06, 'epoch': 6.24}
{'loss': 0.146, 'grad_norm': 2.549144983291626, 'learning_rate': 6.876475216365067e-06, 'epoch': 6.26}
{'loss': 0.1469, 'grad_norm': 0.6955304145812988, 'learning_rate': 6.868607395751378e-06, 'epoch': 6.27}
{'loss': 0.144, 'grad_norm': 0.7129683494567871, 'learning_rate': 6.860739575137687e-06, 'epoch': 6.29}
{'loss': 0.1418, 'grad_norm': 0.7017381191253662, 'learning_rate': 6.852871754523997e-06, 'epoch': 6.31}
{'loss': 0.1504, 'grad_norm': 1.0425686836242676, 'learning_rate': 6.845003933910307e-06, 'epoch': 6.32}
{'loss': 0.141, 'grad_norm': 0.9017590284347534, 'learning_rate': 6.8371361132966176e-06, 'epoch': 6.34}
{'loss': 0.1561, 'grad_norm': 0.9960329532623291, 'learning_rate': 6.829268292682928e-06, 'epoch': 6.35}
{'loss': 0.1518, 'grad_norm': 0.7281627655029297, 'learning_rate': 6.821400472069237e-06, 'epoch': 6.37}
{'loss': 0.1457, 'grad_norm': 0.8011425137519836, 'learning_rate': 6.813532651455548e-06, 'epoch': 6.38}
{'loss': 0.1506, 'grad_norm': 0.8869580626487732, 'learning_rate': 6.805664830841857e-06, 'epoch': 6.4}
{'loss': 0.1483, 'grad_norm': 0.8062968254089355, 'learning_rate': 6.797797010228167e-06, 'epoch': 6.42}
{'loss': 0.1532, 'grad_norm': 0.9270764589309692, 'learning_rate': 6.789929189614477e-06, 'epoch': 6.43}
{'loss': 0.153, 'grad_norm': 1.1740570068359375, 'learning_rate': 6.7820613690007875e-06, 'epoch': 6.45}
{'loss': 0.1522, 'grad_norm': 0.8060272932052612, 'learning_rate': 6.774193548387097e-06, 'epoch': 6.46}
{'loss': 0.1436, 'grad_norm': 1.2210110425949097, 'learning_rate': 6.766325727773408e-06, 'epoch': 6.48}
{'loss': 0.1417, 'grad_norm': 0.7642701864242554, 'learning_rate': 6.758457907159718e-06, 'epoch': 6.49}
{'loss': 0.1452, 'grad_norm': 0.9137928485870361, 'learning_rate': 6.750590086546027e-06, 'epoch': 6.51}
{'loss': 0.1435, 'grad_norm': 0.7088497877120972, 'learning_rate': 6.742722265932338e-06, 'epoch': 6.53}
{'loss': 0.1407, 'grad_norm': 0.8220807909965515, 'learning_rate': 6.734854445318647e-06, 'epoch': 6.54}
{'loss': 0.1536, 'grad_norm': 0.8668063282966614, 'learning_rate': 6.7269866247049575e-06, 'epoch': 6.56}
{'loss': 0.1379, 'grad_norm': 1.185448169708252, 'learning_rate': 6.719118804091267e-06, 'epoch': 6.57}
{'loss': 0.1435, 'grad_norm': 0.7213600873947144, 'learning_rate': 6.711250983477578e-06, 'epoch': 6.59}
{'loss': 0.1543, 'grad_norm': 0.9230774641036987, 'learning_rate': 6.703383162863887e-06, 'epoch': 6.6}
{'loss': 0.1545, 'grad_norm': 0.8198476433753967, 'learning_rate': 6.695515342250197e-06, 'epoch': 6.62}
{'loss': 0.1473, 'grad_norm': 0.9179772734642029, 'learning_rate': 6.687647521636508e-06, 'epoch': 6.64}
{'loss': 0.1461, 'grad_norm': 0.8152940273284912, 'learning_rate': 6.679779701022817e-06, 'epoch': 6.65}
{'loss': 0.1412, 'grad_norm': 1.0264945030212402, 'learning_rate': 6.671911880409127e-06, 'epoch': 6.67}
{'loss': 0.146, 'grad_norm': 1.3625075817108154, 'learning_rate': 6.664044059795437e-06, 'epoch': 6.68}
{'loss': 0.1405, 'grad_norm': 0.6373645067214966, 'learning_rate': 6.656176239181748e-06, 'epoch': 6.7}
{'loss': 0.1413, 'grad_norm': 1.3623363971710205, 'learning_rate': 6.648308418568057e-06, 'epoch': 6.71}
{'loss': 0.1524, 'grad_norm': 0.8461073637008667, 'learning_rate': 6.640440597954367e-06, 'epoch': 6.73}
{'loss': 0.155, 'grad_norm': 0.8280802369117737, 'learning_rate': 6.632572777340677e-06, 'epoch': 6.75}
{'loss': 0.1461, 'grad_norm': 0.7724097967147827, 'learning_rate': 6.624704956726987e-06, 'epoch': 6.76}
{'loss': 0.1418, 'grad_norm': 0.8309819102287292, 'learning_rate': 6.616837136113297e-06, 'epoch': 6.78}
{'loss': 0.1436, 'grad_norm': 0.7731285691261292, 'learning_rate': 6.6089693154996075e-06, 'epoch': 6.79}
{'loss': 0.1447, 'grad_norm': 2.0236406326293945, 'learning_rate': 6.601101494885918e-06, 'epoch': 6.81}
{'loss': 0.151, 'grad_norm': 0.876665472984314, 'learning_rate': 6.593233674272227e-06, 'epoch': 6.82}
{'loss': 0.1415, 'grad_norm': 0.9068659543991089, 'learning_rate': 6.585365853658538e-06, 'epoch': 6.84}
{'loss': 0.1517, 'grad_norm': 1.0355267524719238, 'learning_rate': 6.577498033044847e-06, 'epoch': 6.86}
{'loss': 0.1482, 'grad_norm': 0.9024876952171326, 'learning_rate': 6.569630212431157e-06, 'epoch': 6.87}
{'loss': 0.1473, 'grad_norm': 1.365168571472168, 'learning_rate': 6.5617623918174665e-06, 'epoch': 6.89}
{'loss': 0.1535, 'grad_norm': 0.9517323970794678, 'learning_rate': 6.5538945712037774e-06, 'epoch': 6.9}
{'loss': 0.1503, 'grad_norm': 0.7171728014945984, 'learning_rate': 6.5460267505900876e-06, 'epoch': 6.92}
{'loss': 0.1541, 'grad_norm': 0.85384202003479, 'learning_rate': 6.538158929976397e-06, 'epoch': 6.93}
{'loss': 0.1422, 'grad_norm': 0.5548803210258484, 'learning_rate': 6.530291109362708e-06, 'epoch': 6.95}
{'loss': 0.1476, 'grad_norm': 1.4421234130859375, 'learning_rate': 6.522423288749017e-06, 'epoch': 6.97}
{'loss': 0.1565, 'grad_norm': 0.8409374356269836, 'learning_rate': 6.514555468135327e-06, 'epoch': 6.98}
{'loss': 0.1289, 'grad_norm': 0.748537003993988, 'learning_rate': 6.5066876475216364e-06, 'epoch': 7.0}
{'loss': 0.1398, 'grad_norm': 1.2562974691390991, 'learning_rate': 6.498819826907947e-06, 'epoch': 7.01}
{'loss': 0.154, 'grad_norm': 1.1397830247879028, 'learning_rate': 6.490952006294257e-06, 'epoch': 7.03}
{'loss': 0.1444, 'grad_norm': 0.8040632605552673, 'learning_rate': 6.483084185680567e-06, 'epoch': 7.04}
{'loss': 0.154, 'grad_norm': 1.2564561367034912, 'learning_rate': 6.475216365066876e-06, 'epoch': 7.06}
{'loss': 0.1396, 'grad_norm': 1.3662683963775635, 'learning_rate': 6.467348544453187e-06, 'epoch': 7.08}
{'loss': 0.1452, 'grad_norm': 0.6753389239311218, 'learning_rate': 6.459480723839497e-06, 'epoch': 7.09}
{'loss': 0.1476, 'grad_norm': 1.3393343687057495, 'learning_rate': 6.451612903225806e-06, 'epoch': 7.11}
{'loss': 0.1617, 'grad_norm': 0.909273087978363, 'learning_rate': 6.443745082612117e-06, 'epoch': 7.12}
{'loss': 0.1494, 'grad_norm': 1.5050514936447144, 'learning_rate': 6.435877261998427e-06, 'epoch': 7.14}
{'loss': 0.1411, 'grad_norm': 1.214787483215332, 'learning_rate': 6.4280094413847376e-06, 'epoch': 7.15}
{'loss': 0.1472, 'grad_norm': 1.1448384523391724, 'learning_rate': 6.420141620771047e-06, 'epoch': 7.17}
{'loss': 0.1437, 'grad_norm': 1.1542555093765259, 'learning_rate': 6.412273800157357e-06, 'epoch': 7.19}
{'loss': 0.1379, 'grad_norm': 1.4277713298797607, 'learning_rate': 6.404405979543666e-06, 'epoch': 7.2}
{'loss': 0.1456, 'grad_norm': 1.2738577127456665, 'learning_rate': 6.396538158929977e-06, 'epoch': 7.22}
